gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
OR2W1,12,18,-0.06867211301367745,-0.0468375352394088,-0.03563162356645209,-0.7661227141307735,0.6948594669978693,107.0,0.9831126875838702,0.9977531885106928,False
UVRAG,16,23,-0.1269879275910285,-0.122286274587198,-0.035614043442047584,-0.6737155957705491,0.602487508886454,178.0,0.8752164240009894,0.9870323696237382,False
CRELD1,16,23,-0.00435631541567645,-0.0516288624820384,-0.03560628832480151,-0.6737078193388522,0.6024952426892491,189.0,0.8977659165656608,0.9902370307548932,False
CCT2,16,23,-1.3392998751277356,-1.2170725782425909,-0.035530030350771145,-0.6736313520217859,0.6025712913202436,175.0,0.808243926024425,0.9755197606158952,False
THEM6,16,23,-0.060341075491601906,-0.1049762972327671,-0.03549172653496295,-0.6735929432238363,0.6026094901539105,197.0,0.721166557028784,0.9676666830017335,False
RAVER1,16,23,0.00856927141587575,-0.0195728394283396,-0.035479683797942085,-0.6735808675037771,0.6026214999078929,172.0,0.742648450653948,0.9682245834333926,False
TMPRSS11D,16,23,0.07193639124490944,0.0691423027691953,-0.03544291059944902,-0.6735439936589206,0.6026581724600225,182.0,0.9658386292978394,0.9977531885106928,False
COL18A1,16,23,-0.14143835499710394,-0.1029582111413003,-0.035428351688244215,-0.6735293949295563,0.6026726915530679,189.0,0.8977659165656608,0.9902370307548932,False
APOC2,16,23,-0.0760048793997967,-0.0465931026829103,-0.03542607821404586,-0.6735271152389549,0.6026749588108632,164.0,0.5776885229588808,0.9369331410476534,False
KBTBD3,16,23,-0.012357273905447701,-0.0920718401305846,-0.035399936197451916,-0.6735009017704173,0.6027010293755134,192.0,0.8304378133174315,0.9798989906777998,False
AKAP5,16,23,0.09726791760550099,0.0830442332205627,-0.035390421530746896,-0.673491361111103,0.6027105180496092,197.0,0.721166557028784,0.9676666830017335,False
MESP2,16,23,-0.06538519821772885,-0.077515258168891,-0.035288301838445675,-0.6733889628833446,0.6028123592064533,187.0,0.9430953027425057,0.9954210865108563,False
MEIS1,16,23,-0.0843689915417778,-0.0588568722207632,-0.0352811204916398,-0.6733817619794205,0.6028195209961409,177.0,0.8527678033366721,0.9811242508376059,False
GLRX3,16,23,-0.40891134827191467,-0.5053594519869167,-0.03525934984623791,-0.6733599320698662,0.6028412323773904,198.0,0.6999024422828459,0.9661000109331819,False
N4BP3,16,23,0.13947293457728654,0.1110093094673674,-0.035259324858269096,-0.673359907013896,0.6028412572973578,191.0,0.8527678033366721,0.9811242508376059,False
CLIP4,16,23,0.10709007022167515,0.1044114928910759,-0.035232538770192244,-0.6733330480588422,0.6028679705184576,179.0,0.8977659165656608,0.9902370307548932,False
TAX1BP3,16,23,-0.18417657624799266,-0.1620089844709256,-0.03519349883783766,-0.6732939020241775,0.6029069043485022,169.0,0.6788710496018955,0.962464479457111,False
CWC27,16,23,0.04157372757080495,0.0779236492939346,-0.035132652788003045,-0.6732328908421067,0.6029675852661006,174.0,0.7862032859201677,0.9715971546350326,False
MAP3K2,16,23,-0.012782132934312301,0.0281322120981823,-0.0350679721654203,-0.6731680349937823,0.6030320906629416,154.0,0.3996288060867417,0.9004557352248383,False
MLPH,16,23,0.04694841729382565,0.0691117023838719,-0.035024540271070784,-0.6731244856196227,0.603075405077481,180.0,0.920398277731613,0.9925502707658663,False
FAM83F,16,23,0.10674526485908375,0.1034765486246878,-0.03501698052705862,-0.6731169054419798,0.6030829443878626,184.0,1.0,1.0,False
GBF1,16,23,-0.987528949597117,-0.994236909646352,-0.03501686132362,-0.6731167859163754,0.6030830632691353,182.0,0.9658386292978394,0.9977531885106928,False
DNAJC3,16,23,0.07238575109987824,0.0321355693617381,-0.03482234404345401,-0.6729217443836654,0.6032770562967574,204.0,0.5776885229588808,0.9369331410476534,False
