gene,n_G245S,n_other_mut,median_G245S,median_other_mut,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
DCTN3,17,778,-0.8716657497244934,-0.7177429680335083,-0.39133226599925575,-0.8722436549176813,0.0895791229191698,5330.0,0.1709266052400671,,0.9915320609368711,False
CFAP263,17,778,-0.1075671236743129,-0.0757927315734476,-0.3908087093242075,-0.8717190696268025,0.09010165097838735,4852.0,0.06016826658858163,,0.9915320609368711,False
RHEX,17,778,-0.1489040040377821,-0.1122991822227558,-0.39072468044270947,-0.8716348757843642,0.09018551489894516,4647.0,0.03586786335757238,,0.9915320609368711,False
ZFC3H1,17,778,-0.6941422895192526,-0.5556683661994464,-0.3905874900772196,-0.8714974161703064,0.09032243601586726,4939.0,0.0739900412498233,,0.9915320609368711,False
KRT79,17,778,-0.2150068283969516,-0.1484797706503861,-0.3903040510955727,-0.8712134212128839,0.09060531902173846,4813.0,0.05470699825013735,,0.9915320609368711,False
SERPING1,17,778,-0.0272439180270881,-0.0189016472203627,-0.3901262416752485,-0.8710352632186602,0.09078277986816313,6283.0,0.7250007653084396,,0.9989860638479046,False
BARD1,17,778,-0.5873419692434869,-0.5421041479255038,-0.39011783230938046,-0.871026837371173,0.09079117275241211,5048.0,0.0948593262649817,,0.9915320609368711,False
STRC,17,778,-0.2787010491566821,-0.20615417393157903,-0.38979900460290456,-0.8707073850520324,0.09110937584622325,4878.0,0.06405451434783511,,0.9915320609368711,False
DCP2,17,778,-0.2925867457667692,-0.18882025366166755,-0.3894953905745086,-0.8704031766899151,0.09141239554089786,5296.0,0.15986318322246484,,0.9915320609368711,False
SH2D5,17,778,-0.067142080472243,-0.03949403960425005,-0.38929602004234215,-0.8702034161353484,0.09161137605066405,5562.0,0.2620568453622565,,0.9915320609368711,False
URB2,17,778,-0.8148650401608079,-0.7424649872504123,-0.3892932903375531,-0.8702006810919058,0.09161410041679968,5350.0,0.17769699418415819,,0.9915320609368711,False
CXCL8,17,778,0.0360747251841127,0.0353676867155334,-0.3892929839398998,-0.8702003740950139,0.09161440621521438,5411.0,0.1995780391217966,,0.9915320609368711,False
AKR1C2,17,778,0.0092478811348471,0.0644430888335501,-0.3891794614470983,-0.8700866296124864,0.09172770671828978,4786.0,0.051173499366611475,,0.9915320609368711,False
GNAT2,17,778,-0.1347476624308954,-0.09337389707472155,-0.3890458264745737,-0.8699527334037382,0.0918610804545908,5165.0,0.1222516955601635,,0.9915320609368711,False
LDLRAD4,17,778,0.0672363302359081,0.08691092371686696,-0.3890140994700197,-0.8699209443908315,0.09189274545079207,5326.0,0.16959602120020656,,0.9915320609368711,False
BAG6,17,778,-0.2060452823216469,-0.1492698827198019,-0.3887599949642913,-0.8696663434366436,0.09214635350806094,4929.0,0.07227987963483867,,0.9915320609368711,False
CLEC2A,17,778,0.0036912361306341,0.03104796982786385,-0.3886087880704475,-0.8695148412809245,0.09229726514002945,5166.0,0.12250999281597794,,0.9915320609368711,False
GPNMB,17,778,0.0350310598261733,0.0324112145043646,-0.38857119765791803,-0.8694771774833523,0.09233478216751623,6178.0,0.6427306903134232,,0.9989860638479046,False
KAT6A,17,778,-0.1149514632920098,-0.06757688087921275,-0.38855544285460625,-0.8694613919251857,0.09235050621597318,4932.0,0.07278949569043977,,0.9915320609368711,False
DPEP3,17,778,-0.1390364475494549,-0.11142554618877125,-0.3884756072366695,-0.8693814004797689,0.09243018600642988,5454.0,0.21614400781645626,,0.9915320609368711,False
TUT4,17,778,-0.0261928662495137,0.0162780342414413,-0.3881818066668502,-0.8690870267294084,0.09272341339570805,5379.0,0.1878658580631255,,0.9915320609368711,False
DUOXA1,17,778,-0.0763812226109648,-0.04455367604192795,-0.388017971818193,-0.868922872440592,0.09288692880420596,5201.0,0.13182181086911152,,0.9915320609368711,False
C6orf120,17,778,-0.0021439344987624,0.0347507253138484,-0.387898896240418,-0.8688035647773987,0.0930057722965627,5328.0,0.17026033916036543,,0.9915320609368711,False
SLITRK6,17,778,0.0634041019519624,0.11506804739685295,-0.38762833096553173,-0.8685324724190213,0.09327581048795791,5574.0,0.2675460898850488,,0.9915320609368711,False
FPGT,17,778,-0.0270552068462962,0.02196161309040605,-0.3876175918967942,-0.868521712437268,0.09328652864367959,4791.0,0.05181304153092987,,0.9915320609368711,False
UXS1,17,778,-0.4963038429599438,-0.36439790509005415,-0.38751020068368924,-0.8684141121247972,0.0933937107574187,5010.0,0.08710449033085349,,0.9915320609368711,False
WDR11,17,778,0.0306374162225987,0.0226647709537772,-0.3875053998162356,-0.8684093019110177,0.09339850227854657,5799.0,0.38511239455694635,,0.9962623131056418,False
SPINT3,17,778,0.0365109839657797,0.0605988371697676,-0.3874918968763945,-0.8683957726842815,0.09341197893149245,4853.0,0.06031403747824365,,0.9915320609368711,False
FAM9A,17,778,-0.0814849346329605,-0.026652096530510448,-0.3874018592383506,-0.8683055597885331,0.09350184131183192,5056.0,0.096560403404753,,0.9915320609368711,False
STEAP4,17,778,0.177095599120845,0.20427960779309384,-0.3872983823273645,-0.8682018815106021,0.09360511685587308,5558.0,0.26024451049278163,,0.9915320609368711,False
SLC9C2,17,778,-0.0080189897415245,0.045394633614254595,-0.38725384828404286,-0.8681572608201868,0.09364956425210108,5167.0,0.122768716293851,,0.9915320609368711,False
CTBS,17,778,-0.0822276785586235,-0.0420829461484483,-0.3872295363535092,-0.8681329015916532,0.09367382888463488,4867.0,0.062385748884513134,,0.9915320609368711,False
FN3K,17,778,-0.0818883354615665,-0.0313576626744154,-0.38708091526818506,-0.8679839914337306,0.09382216089736056,5550.0,0.25664590904253903,,0.9915320609368711,False
PCBD1,17,778,0.0302653558307819,0.04362022578728895,-0.38699465324837184,-0.8678975616824425,0.09390825518569884,4571.0,0.0292899491092094,,0.9915320609368711,False
HSD3B1,17,778,-0.2205308765128981,-0.17634741869311846,-0.3869384073047129,-0.8678412063919241,0.09396439178249832,5087.0,0.1033837347208443,,0.9915320609368711,False
AUTS2,17,778,-0.0296005765026354,0.022763488723948552,-0.3868886536969056,-0.8677913560721329,0.09401404867832164,4877.0,0.06390130084223021,,0.9915320609368711,False
NOM1,17,778,-0.8026966669181377,-0.713216963659058,-0.38677134910895244,-0.8676738235144991,0.09413112529659418,4991.0,0.08342353404505122,,0.9915320609368711,False
TTC33,17,778,-0.1283353153304725,-0.0765132333747138,-0.3867483604960901,-0.8676507902336662,0.09415406924148595,4777.0,0.050038978729949925,,0.9915320609368711,False
VIPR1,17,778,-0.0087632719986495,0.04009165399448755,-0.38670073045164177,-0.8676030676502071,0.09420160674692352,4999.0,0.08495775781787364,,0.9915320609368711,False
KPNA5,17,778,0.0768706139093544,0.11387752998506859,-0.3866883957819975,-0.8675907090177514,0.0942139174537564,4987.0,0.08266488019859862,,0.9915320609368711,False
SIN3B,17,778,-0.0315857251339084,-0.0203013417977227,-0.3866430816560148,-0.8675453068656545,0.09425914355362486,5627.0,0.2927320698777073,,0.9915320609368711,False
CDH19,17,778,0.0701454454710013,0.0720109858270393,-0.38662887687616526,-0.867531074494067,0.09427332074173644,5909.0,0.4526068695708876,,0.9966596513898347,False
SNRK,17,778,0.02612216450272,0.0928081382962601,-0.386487956913488,-0.8673898808595742,0.0944139670325983,4975.0,0.08042241805649417,,0.9915320609368711,False
MX1,17,778,-0.0298598801068048,0.00189647483657265,-0.38642150861387914,-0.8673233035494521,0.09448028632169375,4974.0,0.08023779844203853,,0.9915320609368711,False
ABCA7,17,778,0.0322220220070786,0.05488623340949615,-0.38619095709956003,-0.8670923045871484,0.09471039038802836,5453.0,0.21574783608460024,,0.9915320609368711,False
HSPH1,17,778,-0.0722613004629741,0.0159800544533545,-0.38611873007490605,-0.8670199374411361,0.09478247729132405,4989.0,0.08304350517379326,,0.9915320609368711,False
CPNE3,17,778,-0.0710048524715482,-0.0451087235635525,-0.3854874264030212,-0.8663874101459275,0.09541255733988507,5376.0,0.1867944083859473,,0.9915320609368711,False
VTI1A,17,778,-0.0811059159959923,-0.0316060268331312,-0.38548736479846013,-0.866387348422059,0.09541261882513874,5052.0,0.09570683914124957,,0.9915320609368711,False
MIEN1,17,778,-0.2355289484583367,-0.19775275284568505,-0.38540934731932713,-0.866309179864492,0.09549048522583764,5944.0,0.4754070706630129,,0.9966596513898347,False
GNAQ,17,778,-0.3673703317528607,-0.35961750940244025,-0.38528931969160896,-0.866188919866606,0.09561028048338799,6128.0,0.6049707524217243,,0.9989860638479046,False
UBASH3B,17,778,0.0281675120968221,0.044802041531162795,-0.38526777988066735,-0.866167338362834,0.0956317786014993,5329.0,0.1705932285183981,,0.9915320609368711,False
WDR62,17,778,-0.1136748316792744,-0.14793361552812315,-0.38511710177111924,-0.8660163686632163,0.09578216512097781,6588.0,0.9791322101104506,,1.0,False
PRSS3,17,778,-0.0090317786342244,0.0253927676049488,-0.38504202079818345,-0.8659411424371943,0.09585710084082744,5780.0,0.37411054704697866,,0.9958853773615881,False
SPG21,17,778,-0.3079841415370303,-0.16727242235721673,-0.38503960058197517,-0.8659387175392599,0.0958595163753096,5019.0,0.08889328826069887,,0.9915320609368711,False
DNAJC18,17,778,0.0116931168127624,0.04488535277901895,-0.3850258193897865,-0.8659249096889521,0.09587327090937914,5552.0,0.25754230367832354,,0.9915320609368711,False
CAPN15,17,778,-0.0192510469807165,-0.0220912185564285,-0.3849882566676047,-0.8658872743108745,0.09591076097566503,6362.0,0.7891298378051671,,0.9989860638479046,False
LAMB3,17,778,-0.0580971003199943,-0.0122920694167645,-0.3846953168635167,-0.8655937681292337,0.0962031344022003,5197.0,0.130730626032504,,0.9915320609368711,False
LRIF1,17,778,-0.1471292940822829,-0.09409150006958089,-0.3846770966125806,-0.8655755126650027,0.09622131943984152,5211.0,0.1345806498825493,,0.9915320609368711,False
NUDT7,17,778,-0.052316619700201,-0.00246927780465745,-0.3845864817931422,-0.865484722743932,0.0963117591576475,5360.0,0.18115615961528986,,0.9915320609368711,False
ERG28,17,778,0.0002895719228537,-0.0020757613590565,-0.3845217668524276,-0.8654198827750237,0.09637634907016845,5423.0,0.20410488494775803,,0.9915320609368711,False
FAM98A,17,778,-0.0382720591891412,-0.0083714106478874,-0.3841346260015226,-0.8650319944131533,0.09676274241010807,5404.0,0.19697148425115307,,0.9915320609368711,False
RCN2,17,778,-0.124736860631401,-0.0834247033678701,-0.3839154639494261,-0.8648124095252523,0.09698148162640002,5210.0,0.13430277333251764,,0.9915320609368711,False
KLHL8,17,778,0.0842773044020112,0.1038954023318667,-0.3837794039076461,-0.8646760871000458,0.09711727928475361,5076.0,0.10091995812938497,,0.9915320609368711,False
DGCR2,17,778,-0.1534868226781747,-0.1111324164194305,-0.3837745721696614,-0.8646712460460588,0.09712210170673602,5097.0,0.10566480291222274,,0.9915320609368711,False
INAVA,17,778,-0.0909576829808757,-0.07236080726636004,-0.3837357043992121,-0.8646323033394985,0.09716089454107424,5047.0,0.09464839034658354,,0.9915320609368711,False
C1QTNF9,12,678,-0.19939003948666034,-0.15156952244406802,-0.3837222931416143,-0.9548591520483516,0.18741456576512294,3029.0,0.12920755858319571,,0.9915320609368711,False
AQP10,17,778,-0.2767229078478906,-0.24190777053223367,-0.38370431078726763,-0.86460084920697,0.09719222763243474,5353.0,0.17872954001575503,,0.9915320609368711,False
PLCZ1,17,778,-0.0115809584892733,0.00512004794924845,-0.38367720242172726,-0.8645736885859185,0.09721928374246397,5704.0,0.3320765208238041,,0.9926382494219832,False
SERPINH1,17,778,0.1304788028413925,0.14131934863091505,-0.38355937540378227,-0.8644556344812486,0.09733688367368415,5538.0,0.2513130391728432,,0.9915320609368711,False
TRUB1,17,778,0.0101413438457524,0.0873232708971247,-0.38335556193538006,-0.8642514283697942,0.09754030449903411,4873.0,0.06329147040857837,,0.9915320609368711,False
BCAT1,17,778,-0.0074808878454384,0.03002059737746595,-0.3833430579418217,-0.864238900294297,0.09755278441065351,5037.0,0.09255964327802518,,0.9915320609368711,False
RNF214,17,778,-0.121699502708437,-0.09081050855727746,-0.3832962917785875,-0.8641920440691992,0.09759946051202434,5148.0,0.11792545748200103,,0.9915320609368711,False
DDIT4,17,778,0.0373906011675579,0.0752380122827582,-0.3828508402571893,-0.8637457352511348,0.09804405473675626,5445.0,0.21259727879911106,,0.9915320609368711,False
FIG4,17,778,-0.1309728502203296,-0.10279808042807079,-0.3827706277723101,-0.8636653684985438,0.09812411295392365,5673.0,0.3158433873817478,,0.9915320609368711,False
GMNC,17,778,-0.0369741969697752,-0.01463031313925835,-0.3825295972126855,-0.863423874573954,0.09836468014858296,5215.0,0.1356966025478791,,0.9915320609368711,False
KRT3,17,778,0.0290663458072011,0.08211916940030664,-0.3824387763031813,-0.8633328791429812,0.09845532653661859,5011.0,0.0873017995985883,,0.9915320609368711,False
TSEN15,17,778,0.0152671773287588,0.02492773765487595,-0.38239624095179986,-0.8632902620698916,0.09849778016629185,5114.0,0.10963406117977856,,0.9915320609368711,False
SYNPO,17,778,0.0766878642134532,0.0967036559582615,-0.3823811301105623,-0.863275122198899,0.09851286197777448,5159.0,0.12071083980692328,,0.9915320609368711,False
ARHGEF9,17,778,0.0192245560961654,0.04608340630068955,-0.38208641564483176,-0.8629798417800305,0.09880701049036694,5704.0,0.3320765208238041,,0.9926382494219832,False
YIPF5,17,778,-0.2505315381577613,-0.1406305979684328,-0.3819677346131202,-0.8628609329629753,0.09892546373673489,5592.0,0.27592725817541597,,0.9915320609368711,False
MAFK,17,778,-0.1757847416469607,-0.15591239096904053,-0.3818130164545327,-0.862705917958827,0.09907988504976167,5135.0,0.11469893602077484,,0.9915320609368711,False
C18orf63,17,778,-0.0173104597437232,0.0089184952489163,-0.3816805666032606,-0.8625732140818434,0.09921208087532224,5105.0,0.10751825375512519,,0.9915320609368711,False
RTRAF,17,778,-0.5841872124325855,-0.4729643256370881,-0.38142466879308423,-0.8623168257342397,0.09946748814807127,4907.0,0.06863132960922778,,0.9915320609368711,False
WDR13,17,778,-0.0060565413379338,0.0106024016826145,-0.3813380778670996,-0.8622300688941531,0.09955391315995388,5295.0,0.15954618609419613,,0.9915320609368711,False
MAP2K6,17,778,0.0007519250180562,0.00237505393612115,-0.3812779388046992,-0.8621698146233527,0.09961393701395438,6149.0,0.620709229502705,,0.9989860638479046,False
KCMF1,17,778,-0.9790601769703432,-0.8363834239252783,-0.3811610316630301,-0.8620526835745906,0.09973062024853041,5459.0,0.21813272354685886,,0.9915320609368711,False
MSC,17,778,-0.0676299628390061,-0.019178929122178452,-0.3810430582286151,-0.8619344842603606,0.09984836780313033,5013.0,0.08769750008002958,,0.9915320609368711,False
IER3,17,778,-0.2107194167662968,-0.15758048063197078,-0.3808265940862492,-0.8617176058428717,0.10006441767037333,5172.0,0.12406874128113535,,0.9915320609368711,False
ADCYAP1R1,17,778,-0.0382634593848861,0.01876759776864385,-0.3805796373439372,-0.8614701767548991,0.1003109020670247,5189.0,0.1285692893655804,,0.9915320609368711,False
HNRNPD,17,778,-0.3155479197666793,-0.2164966882599132,-0.3801719947244646,-0.8610617551207191,0.10071776567178997,4921.0,0.0709351732843023,,0.9915320609368711,False
MC3R,17,778,0.1043901375832309,0.12086267198933465,-0.3799387048380545,-0.8608280197868449,0.10095061011073592,5407.0,0.19808551083733428,,0.9915320609368711,False
SH3BP4,17,778,0.0361952885316598,0.0576203205535324,-0.37972141003952165,-0.8606103103277067,0.10116749024866345,5085.0,0.10293225313953498,,0.9915320609368711,False
LRRFIP2,17,778,0.0570052190757146,0.1127253454546408,-0.37961409855522493,-0.8605027941497871,0.10127459703933733,4829.0,0.05689534023116478,,0.9915320609368711,False
LGALS8,17,778,0.0786327185747305,0.11597033667274839,-0.37956475339466866,-0.8604533548841213,0.10132384809478406,5327.0,0.16992793683237362,,0.9915320609368711,False
NRXN3,17,778,0.009936101332262,0.0713992185054725,-0.37936843954049576,-0.8602566667649227,0.10151978768393122,4780.0,0.05041478634639122,,0.9915320609368711,False
RAB18,17,778,-0.2993659306078554,-0.22325679528452103,-0.3793472598008701,-0.8602354466584692,0.10154092705672901,5656.0,0.30716637727380736,,0.9915320609368711,False
BAZ2B,17,778,0.025693145688573,0.057586836157653254,-0.37923795367683155,-0.8601259322417951,0.10165002488813202,5271.0,0.15208014044491436,,0.9915320609368711,False
TRPC1,17,778,-0.071544960749999,-0.041328705967142707,-0.3792070343908761,-0.8600949540472386,0.10168088526548635,5065.0,0.09850319093754224,,0.9915320609368711,False
GRIN3B,17,778,-0.1172514862023483,-0.069823479868002,-0.37918301024669226,-0.8600708841346512,0.10170486364126663,5032.0,0.09152923719515126,,0.9915320609368711,False
CHD3,17,778,-0.0994021117679023,-0.060341939319273,-0.37914165678688216,-0.8600294518991349,0.10174613832537055,5390.0,0.19183331478136634,,0.9915320609368711,False
PCNT,17,778,-0.2857016909882743,-0.21943214878202805,-0.378822826295744,-0.8597100143442677,0.10206436175277972,5125.0,0.11226458929017387,,0.9915320609368711,False
TMC7,17,778,-0.023970508981527,0.018843065897837748,-0.37879783719627563,-0.8596849776862834,0.10208930329373211,4991.0,0.08342353404505122,,0.9915320609368711,False
DACH2,17,778,-0.0024525986892199,0.0506249351830578,-0.37877215487798044,-0.8596592464934228,0.10211493673746197,5060.0,0.09742004658577698,,0.9915320609368711,False
SLC36A4,17,778,0.1205156358893052,0.1302442295961858,-0.378743598965064,-0.8596306362412507,0.10214343831112277,5366.0,0.1832555131514082,,0.9915320609368711,False
LY96,17,778,-0.0801794210430756,-0.022933753256608902,-0.37873536560006454,-0.8596223872096806,0.1021516560095515,5674.0,0.31635876376218985,,0.9915320609368711,False
STARD3,17,778,-0.1921349529419794,-0.15121671627304406,-0.37867325910737626,-0.8595601625507814,0.10221364433602892,5597.0,0.2782868056086799,,0.9915320609368711,False
SLC25A36,17,778,-0.0315847851692396,0.00464981931251225,-0.37857620471992814,-0.8594629235426545,0.10231051410279829,5510.0,0.23917174638030836,,0.9915320609368711,False
HEPH,17,778,0.0319568835335254,0.04828447332218665,-0.37856735276092135,-0.8594540547474541,0.10231934922561142,5063.0,0.09806878480748724,,0.9915320609368711,False
SLC5A10,17,778,0.045855283390476,0.06401066837980615,-0.3784772476710102,-0.8593637783023926,0.10240928296037227,5758.0,0.36161720180334966,,0.99424219792962,False
ZNF423,17,778,0.0902609160776162,0.1162121405071617,-0.37840477972465636,-0.8592911725714456,0.10248161312213289,5192.0,0.12937651317918325,,0.9915320609368711,False
SLPI,17,778,-0.0706551636257016,-0.0135284891837787,-0.37838410576552073,-0.8592704593093743,0.10250224777833289,5127.0,0.11274817116595429,,0.9915320609368711,False
EXOC7,17,778,-0.4050758997853596,-0.3087547023406688,-0.37820068795423833,-0.859086692899297,0.10268531699082029,5003.0,0.08573338320354343,,0.9915320609368711,False
DNHD1,17,778,0.0497312445333584,0.05001996683217915,-0.3779155098043023,-0.8588009730828852,0.10296995347428062,5857.0,0.41990116858170934,,0.9966596513898347,False
CARD18,17,778,0.0608827782045797,0.11403804917206681,-0.3777964281433486,-0.8586816653593505,0.10308880907265344,5349.0,0.1773538011098672,,0.9915320609368711,False
RBM47,17,778,-0.0648512911899348,-0.027499405633623297,-0.37757640757258887,-0.8584612272924593,0.10330841214728159,5396.0,0.1940231863024704,,0.9915320609368711,False
WFDC10A,17,778,-0.0355857011296854,-0.0035878283358997502,-0.3774991146637775,-0.8583837877755012,0.10338555844794622,5329.0,0.1705932285183981,,0.9915320609368711,False
SEMA4F,17,778,-0.0947053818940472,-0.055936640805561946,-0.3773305316037823,-0.8582148850534028,0.10355382184583822,5424.0,0.20448546746302887,,0.9915320609368711,False
SLC14A1,17,778,-0.0060458730981353,0.04345933396625195,-0.3771778159658775,-0.8580618799637973,0.10370624803204226,5069.0,0.09937661220085284,,0.9915320609368711,False
SSNA1,17,778,-0.0541749087954256,0.0098680483460066,-0.3770765295755635,-0.8579604016634511,0.10380734251232415,4946.0,0.07520672454934405,,0.9915320609368711,False
CCL2,17,778,0.0575272202983229,0.08651421706692575,-0.3770052898944947,-0.8578890270334827,0.10387844724449324,5235.0,0.14138386110250864,,0.9915320609368711,False
PIK3CB,17,778,-0.1913460021308952,-0.1027177519112447,-0.377005126450527,-0.8578888632799333,0.1038786103788793,5239.0,0.14254298527101916,,0.9915320609368711,False
GSX2,17,778,-0.1209669234917392,-0.06399225261295019,-0.3768768438652088,-0.8577603377539911,0.10400665002357345,5019.0,0.08889328826069887,,0.9915320609368711,False
PDE4B,17,778,-0.0482866149191337,-0.0176814488549843,-0.3767546415207964,-0.8576379040604499,0.10412862101885711,5661.0,0.30970189393268255,,0.9915320609368711,False
PKP4,17,778,-0.0338821091295146,-0.0203566826667426,-0.3766196193475212,-0.8575026263551193,0.10426338766007692,5702.0,0.3310132315179505,,0.9926382494219832,False
POLE4,17,778,-0.1993312824787064,-0.1499092634728021,-0.3765874597938166,-0.8574704059523278,0.10429548636469466,5026.0,0.09030494152445043,,0.9915320609368711,False
RGP1,17,778,-0.5925370004243428,-0.47274389538411876,-0.37655287397619985,-0.857435754700681,0.1043300067482813,5118.0,0.1105849224407196,,0.9915320609368711,False
PYHIN1,17,778,-0.0154308411084316,0.04519407830744175,-0.37644069271545083,-0.8573233612418649,0.10444197581096326,5168.0,0.12302786640171409,,0.9915320609368711,False
SPATA45,17,778,0.012186959992127,0.0364076198957071,-0.37632276122921354,-0.8572052067487096,0.1045596842902825,5307.0,0.16338164741112016,,0.9915320609368711,False
CADM2,17,778,-0.0774965234694327,-0.03020826291322665,-0.37631303236863267,-0.8571954594940943,0.10456939475682892,5319.0,0.16728621105437957,,0.9915320609368711,False
HAPSTR1,17,778,-0.5407955313816762,-0.3371379641617728,-0.3759816355684987,-0.8568634364165713,0.10490016527957396,5236.0,0.1416729608433812,,0.9915320609368711,False
POGLUT2,17,778,-0.0359597526976759,-0.010651956326954,-0.3759732383112269,-0.8568550232972258,0.10490854667477195,5582.0,0.2712492000522294,,0.9915320609368711,False
ADGRG3,17,778,-0.1400243315077214,-0.0939764588915878,-0.3758278057348509,-0.8567093160608081,0.10505370459110636,4756.0,0.04747355414163946,,0.9915320609368711,False
CXCL16,17,778,-0.0852316141082933,-0.03711233039387625,-0.37563368655055096,-0.8565148304335868,0.10524745733248492,5108.0,0.10821990009833568,,0.9915320609368711,False
GJB2,17,778,-0.0850390494891529,-0.0236854722543635,-0.3756226876737888,-0.8565038107996696,0.10525843545209201,5000.0,0.08515113012097364,,0.9915320609368711,False
AIDA,17,778,0.0561311827385265,0.097872662324005,-0.37560769939321625,-0.8564887942340891,0.10527339544765651,5508.0,0.23832062184571567,,0.9915320609368711,False
HDAC7,17,778,-0.2084448519021382,-0.14317674727898366,-0.3755039681071875,-0.8563848672233237,0.10537693100894874,4700.0,0.04116760734746218,,0.9915320609368711,False
MOSPD3,17,778,-0.0063348944197313,0.025107395279217452,-0.3753921496067162,-0.8562728377992631,0.10548853858583074,5386.0,0.19038353341443381,,0.9915320609368711,False
INSYN1,17,778,-0.0969975412368248,-0.0522144616082914,-0.37509543610828855,-0.8559755649132871,0.10578469269670998,5140.0,0.1159315872005356,,0.9915320609368711,False
F3,17,778,-0.3176961528127863,-0.24345228166144775,-0.3747847899007347,-0.8556643335244154,0.10609475372294597,5484.0,0.2282736273372895,,0.9915320609368711,False
UNC79,17,778,-0.1011856544669621,-0.061110683637771404,-0.37474374975780494,-0.8556232161081192,0.10613571659250931,5480.0,0.22662890014079506,,0.9915320609368711,False
AK3,17,778,-0.1225335053109255,-0.08362348585359555,-0.3745946910795287,-0.8554738768423982,0.10628449468334084,4896.0,0.0668646180866757,,0.9915320609368711,False
ERG,17,778,-0.0480782732242671,-0.009168427207447,-0.3743946418052596,-0.8552734511713789,0.1064841675608596,4813.0,0.05470699825013735,,0.9915320609368711,False
CXCR1,17,778,0.0353084564384184,0.03916068884573955,-0.3742368559307919,-0.8551153685612289,0.1066416566996451,5419.0,0.20258770876370202,,0.9915320609368711,False
ALYREF,17,778,-1.0514672845560171,-1.0217430032377144,-0.3740899055513305,-0.8549681419358912,0.1067883308332303,6014.0,0.5228390825245416,,0.9989860638479046,False
CRYGN,17,778,-0.0532134044122647,-0.018726297795042,-0.37407982507658566,-0.854958042515254,0.10679839236208266,5380.0,0.18822401396695132,,0.9915320609368711,False
IMMT,17,778,-0.2982333113777545,-0.2989905264965166,-0.3740779048616763,-0.8549561186914271,0.10680030896807446,5950.0,0.47937798665287057,,0.9966596513898347,False
PEX14,17,778,-0.1603190280804671,-0.08263551542014791,-0.37404003865307595,-0.8549181813195582,0.10683810401340632,4487.0,0.023253573375828722,,0.9915320609368711,False
PPP2R5A,17,778,0.0305208954628849,0.07750159613591365,-0.37399267818323606,-0.854870731853683,0.10688537548721089,5338.0,0.1736112039290738,,0.9915320609368711,False
KRAS,17,778,-0.5526233143469934,-0.48262356316558364,-0.37372670292642446,-0.8546042570063326,0.1071508511534836,6002.0,0.5145387788221183,,0.9989860638479046,False
NCLN,17,778,-0.2107498556870223,-0.13863668563892312,-0.37370441435324575,-0.8545819265838712,0.10717309787737977,5073.0,0.10025620166364507,,0.9915320609368711,False
YOD1,17,778,-0.1167041887740639,-0.05867617766855655,-0.3736074681522883,-0.8544847983846022,0.1072698620800257,5082.0,0.10225797233458848,,0.9915320609368711,False
FBXO45,17,778,0.0331015016792292,0.06082402263034385,-0.3734746639147071,-0.8543517449085071,0.10740241707909293,5196.0,0.13045892761611047,,0.9915320609368711,False
GTF2F1,17,778,-0.5671384715445458,-0.5313011543628303,-0.37346262681041015,-0.8543396852181147,0.10741443159729441,5265.0,0.15025585947357364,,0.9915320609368711,False
USP37,17,778,-0.6901532647275993,-0.6107362597529071,-0.373217707283119,-0.8540943062883419,0.10765889172210391,5610.0,0.2844857517587741,,0.9915320609368711,False
SLC67A1,17,778,0.0423823454117849,0.06623505790114995,-0.37311216846294454,-0.8539885695987981,0.10776423267290897,5216.0,0.13597670429012246,,0.9915320609368711,False
NFIC,17,778,-0.0879209290527061,-0.01623248423125495,-0.3730831042795004,-0.853959450934207,0.10779324237520621,5136.0,0.11494463771762806,,0.9915320609368711,False
SYDE2,17,778,-0.1605264652608716,-0.1086265842618722,-0.3730447857044876,-0.8539210605370605,0.10783148912808527,5274.0,0.1529985811651205,,0.9915320609368711,False
FAM76B,17,778,-0.0969308298863246,-0.05299339457723175,-0.37302990308164485,-0.8539061500210714,0.10784634385778163,5141.0,0.11617936232370339,,0.9915320609368711,False
BET1L,17,778,-0.0061220682798938,0.0240039646052584,-0.3729423546889238,-0.8538184375668553,0.1079337281890077,5554.0,0.2584408680380843,,0.9915320609368711,False
CHD1L,17,778,-0.0859682371514007,-0.0695057607453244,-0.37281054427463245,-0.8536863802186889,0.10806529166942408,5289.0,0.1576541803166147,,0.9915320609368711,False
MED27,17,778,-0.7727574523656114,-0.7607519527316431,-0.3727796540405183,-0.85365543212736,0.1080961240463233,5010.0,0.08710449033085349,,0.9915320609368711,False
DBT,17,778,-0.1086855040639769,-0.0857157447791809,-0.3727731142994552,-0.8536488801380169,0.10810265153910648,5472.0,0.22336484338597462,,0.9915320609368711,False
DAOA,17,778,-0.0511639663940086,-0.00107409557734495,-0.3727483405370717,-0.8536240599788036,0.10812737890466034,4574.0,0.02952842326427587,,0.9915320609368711,False
OR10H2,13,688,-0.2418390222892592,-0.22406530466243596,-0.3724436192526851,-0.9214977359270289,0.17661049742165869,3996.0,0.5109461382842073,,0.9989860638479046,False
ATP6V1F,17,778,-1.7606905559875448,-1.6731800850251006,-0.37243501744381435,-0.8533101503531151,0.10844011546548643,5137.0,0.11519075326807104,,0.9915320609368711,False
EHMT1,17,778,-0.1363793484383433,-0.09726807481733515,-0.3721875581984355,-0.8530622282187633,0.10868711182189228,5371.0,0.1850187009571188,,0.9915320609368711,False
